,Client Numbers,Client Names,
2253,18177760687,Fort Worth Perinatal Associates,
2254,81733266667,Fort Worth Perinatal Associates,
2255,18179919540,Fort Worth Perinatal Associates,
2256,18178810574,Fort Worth Perinatal Associates,
2257,19402808321,Fort Worth Perinatal Associates,
2258,18176377514,Fort Worth Perinatal Associates,
2259,18173226667,Fort Worth Perinatal Associates,
2260,16827018432,Fort Worth Perinatal Associates,
2261,14025603528,Fort Worth Perinatal Associates,
2262,18178754979,Fort Worth Perinatal Associates,
2263,19516233798,Fort Worth Perinatal Associates,
2264,12543173133,Fort Worth Perinatal Associates,
2265,16307802648,Fox Valley Urgent Care Inc,
2266,16304991900,Fox Valley Urgent Care Inc,
2267,16303411246,Fox Valley Urgent Care Inc,
2268,12146125111,Fox Valley Urgent Care Inc,
2269,18155560709,Fox Valley Urgent Care Inc,
2270,16305662087,Fox Valley Urgent Care Inc,
2271,16308004079,Fox Valley Urgent Care Inc,
2272,16305662045,Fox Valley Urgent Care Inc,
2273,16305662037,Fox Valley Urgent Care Inc,
2274,16303411245,Fox Valley Urgent Care Inc,
2275,16305672072,Fox Valley Urgent Care Inc,
2276,13313053349,Fox Valley Urgent Care Inc,
2277,17087698402,Fox Valley Urgent Care Inc,
2278,630311246,Fox Valley Urgent Care Inc,
2279,13312124700,Fox Valley Urgent Care Inc,
2280,DHIRAJBMM,Fox Valley Urgent Care Inc,
2281,16302125338,Fox Valley Urgent Care Inc,
2282,213123123,Fox Valley Urgent Care Inc,
2283,16303931246,Fox Valley Urgent Care Inc,
2284,18638606244,Frank Alario MD,
2285,17728882545,Frank Alario MD,
2286,17723417992,Frank Alario MD,
2287,17724083055,Frank Alario MD,
2288,15613580878,Frank Alario MD,
2289,15612107008,Frank Alario MD,
2290,19543570889,Frank Alario MD,
2291,239410584,Frank Alario MD,
2292,15612107977,Frank Alario MD,
2293,15613293002,Frank Alario MD,
2294,15617193197,Frank Alario MD,
2295,56132930,Frank Alario MD,
2296,15168082690,Frank Alario MD,
2297,15612107449,Frank Alario MD,
2298,12394105842,Frank Alario MD,
2299,19542927955,Frank Alario MD,
2300,17543170412,Frank Alario MD,
2301,17723612277,Frank Alario MD,
2302,17723531225,Frank Alario MD,
2303,15613391558,Frank Alario MD,
2304,15613184757,Frank Alario MD,
2305,56133991558,Frank Alario MD,
2306,15613174349,Frank Alario MD,
2307,19549320863,Frank Alario MD,
2308,15617913197,Frank Alario MD,
2309,19547400880,Frank Alario MD,
2310,18638602027,Frank Alario MD,
2311,18638606243,Frank Alario MD,
2312,19547290208,Frank Alario MD,
2313,17724864328,Frank Alario MD,
2314,15084635679,Frank Alario MD,
2315,19542685047,Frank Alario MD,
2316,12173699655,Frank Alario MD,
2317,15616548889,Frank Alario MD,
2318,17328563637,Frank Alario MD,
2319,18165477050,Frank Alario MD,
2320,17728882745,Frank Alario MD,
2321,15617226894,Frank Alario MD,
2322,17343856060,Frank Alario MD,
2323,19549072516,Frank Alario MD,
2324,7728882545X1,Frank Alario MD,
2325,15613263002,Frank Alario MD,
2326,19087833558,FRANK ALARIO MD,
2327,17192767469,Fremont County Department of Public Health and Environment,
2328,17192767450,Fremont County Department of Public Health and Environment,
2329,17192767465,Fremont County Department of Public Health and Environment,
2330,17192767457,Fremont County Department of Public Health and Environment,
2331,17192762745,Fremont County Department of Public Health and Environment,
2332,17192767448,Fremont County Department of Public Health and Environment,
2333,15804617657,Fremont County Department of Public Health and Environment,
2334,17192767454,Fremont County Department of Public Health and Environment,
2335,719,Fremont County Department of Public Health and Environment,
2336,15402652087,Friendship Family Practice,
2337,15406049716,Friendship Family Practice,
2338,15403714488,Friendship Family Practice,
2339,15406049701,Friendship Family Practice,
2340,15408478983,Friendship Family Practice,
2341,15406049719,Friendship Family Practice,
2342,15407657718,Friendship Family Practice,
2343,19856354665,Gaffney Health Services,
2344,18647208277,Gaffney Health Services,
2345,17045666332,Gaffney Health Services,
2346,18247763245,Gaffney Health Services,
2347,18642032338,Gaffney Health Services,
2348,17042547900,Gaffney Health Services,
2349,19105024907,Gaffney Health Services,
2350,14127850809,Gaffney Health Services,
2351,19173387593,Gaffney Health Services,
2352,13366464341,Gaffney Health Services,
2353,13362358380,Gaffney Health Services,
2354,18627208277,Gaffney Health Services,
2355,14068974282,Gaffney Health Services,
2356,17045061054,Gaffney Health Services,
2357,17048070222,Gaffney Health Services,
2358,18643678245,Gaffney Health Services,
2359,18137583689,Gaffney Health Services,
2360,16308552470,Galaxy Medical Lab,
2361,18478575668,Galaxy Medical Lab,
2362,17328799955,Galaxy Medical Lab,
2363,17028799955,Galaxy Medical Lab,
2364,14194681075,Galion City Health Department,
2365,18328120914,Galleria Pain Physicians,
2366,18328120915,Galleria Pain Physicians,
2367,12816039200,Galleria Pain Physicians,
2368,12816469252,Galleria Pain Physicians,
2369,12173711537,Galleria Pain Physicians,
2370,18328129014,Galleria Pain Physicians,
2371,12817150853,Galleria Pain Physicians,
2372,12817150833,Galleria Pain Physicians,
2373,17608081188,Galleria Pain Physicians,
2374,12814804740,Galleria Pain Physicians,
2375,12814625339,Galleria Pain Physicians,
2376,12103868996,Galleria Pain Physicians,
2377,16785486491,Galleria Pain Physicians,
2378,18327040251,Galleria Pain Physicians,
2379,19362173543,Galleria Pain Physicians,
2380,12819054137,Galleria Pain Physicians,
2381,16107337905,Galleria Pain Physicians,
2382,17085606782,Galleria Pain Physicians,
2383,16309156302,Galleria Pain Physicians,
2384,18304632867,Galleria Pain Physicians,
2385,18328591299,Galleria Pain Physicians,
2386,12106603126,Galleria Pain Physicians,
2387,15129404572,Galleria Pain Physicians,
2388,19492953667,Galleria Pain Physicians,
2389,12033260138,Galleria Pain Physicians,
2390,18324842682,Galleria Pain Physicians,
2391,18324996390,Galleria Pain Physicians,
2392,83046322856,Galleria Pain Physicians,
2393,12013872190,Galleria Pain Physicians Clear Lake,
2394,16039156302,Galleria Pain Physicians Clear Lake,
2395,17134714151,Galleria Pain Physicians Clear Lake,
2396,12109964688,Galleria Pain Physicians Clear Lake,
2397,18637636427,"Garcia & Garcia, MDs, PA",
2398,17723375595,"Garcia & Garcia, MDs, PA",
2399,17722848022,"Garcia & Garcia, MDs, PA",
2400,15162221033,Garden City Obstetrics and Gynecology,
2401,15762221033,Garden City Obstetrics and Gynecology,
2402,15162364221,Garden City Obstetrics and Gynecology,
2403,15165516402,Garden City Obstetrics and Gynecology,
2404,15162331033,Garden City Obstetrics and Gynecology,
2405,15168576360,Garden City Obstetrics and Gynecology,
2406,15164567747,Garden City Obstetrics and Gynecology,
2407,516850500,Garden City Obstetrics and Gynecology,
2408,51622211033,Garden City Obstetrics and Gynecology,
2409,15166067623,Garden City Obstetrics and Gynecology,
2410,15169023769,Garden City Obstetrics and Gynecology,
2411,19709456614,Garfield County  Public Health,
2412,19706656379,Garfield County  Public Health,
2413,19706255200,Garfield County  Public Health,
2414,17048535249,Gaston County  Department of Health and Human Services,
2415,17048535278,Gaston County  Department of Health and Human Services,
2416,17048625305,Gaston County  Department of Health and Human Services,
2417,17187485219,Gastrointestinal and Liver Disease Specialists,
2418,19179517330,Gastrointestinal and Liver Disease Specialists,
2419,18634678398,Gateway Medical Group,
2420,17722011183,Gateway Medical Group,
2421,18634677484,Gateway Medical Group,
2422,18638014905,Gateway Medical Group,
2423,18633572300,Gateway Medical Group,
2424,18636972404,Gateway Medical Group,
2425,18633570104,Gateway Medical Group,
2426,18636344278,Gateway Medical Group,
2427,18634674788,Gateway Medical Group,
2428,18637635181,Gateway Medical Group,
2429,17723320495,Gateway Medical Group,
2430,18636343592,Gateway Medical Group,
2431,18633576030,Gateway Medical Group,
2432,18637632690,Gateway Medical Group,
2433,18637636197,Gateway Medical Group,
2434,18636101522,Gateway Medical Group,
2435,18638014084,Gateway Medical Group,
2436,17724655600,Gateway Medical Group,
2437,18633570174,Gateway Medical Group,
2438,18636341875,Gateway Medical Group,
2439,17724657285,Gateway Medical Group,
2440,18634671063,Gateway Medical Group,
2441,18638243447,Gateway Medical Group,
2442,18634842210,Gateway Medical Group,
2443,17729991619,Gateway Medical Group,
2444,18634476041,Gateway Medical Group,
2445,17729409756,Gateway Medical Group,
2446,12159283138,"Gault MD, Janice A",
2447,12679709394,"Gault MD, Janice A",
2448,18436815077,Gavin Orthopedics - Medipro,
2449,19173740292,Genesis Internal Medicine,
2450,15852435109,Genesis Internal Medicine,
2451,12126449100,Genesis Medical Diagnostics,
2452,13477561696,Genesis Medical Diagnostics,
2453,16462103179,Genesis Medical Diagnostics,
2454,646210317,Genesis Medical Diagnostics,
2455,18565822112,"Genova Chiropractic Center, P.C",
2456,19547716047,George P Azar MD,
2457,19546499002,George P Azar MD,
2458,19657716047,George P Azar MD,
2459,19546709446,George P Azar MD,
2460,19548168371,George P Azar MD,
2461,17755018981,George W. Rodway,
2462,14045207322,Georgia Psychiatric Services LLC,
2463,17704580450,Georgia Psychiatric Services LLC,
2464,14043237843,Georgia Psychiatric Services LLC,
2465,77045804,Georgia Psychiatric Services LLC,
2466,40432137843,Georgia Psychiatric Services LLC,
2467,17244809950,"GERALD STEINES, DPM , LLC",
2468,17244809050,"GERALD STEINES, DPM , LLC",
2469,14842669103,"Giangiulio, Louis-1242 Highgate Rd-West Chester",
2470,17176714455,Gillaspy Chiropractic Center,
2471,16464216062,Gillian Katz M.D. PLLC,
2472,15168067113,Gillian Katz M.D. PLLC,
2473,19177514570,Gillian Katz M.D. PLLC,
2474,19177515916,Gillian Katz M.D. PLLC,
2475,13475451471,Gillian Katz M.D. PLLC,
2476,19177515016,Gillian Katz M.D. PLLC,
2477,19177515196,Gillian Katz M.D. PLLC,
2478,12126823753,Gina Wang M.D Mengkao Tseng M.D.,
2479,19178590324,Gina Wang M.D Mengkao Tseng M.D.,
2480,12126823602,Gina Wang M.D Mengkao Tseng M.D.,
2481,19178590061,Gina Wang M.D Mengkao Tseng M.D.,
2482,19293330109,Gina Wang M.D Mengkao Tseng M.D.,
2483,17244524453,GLADE RUN LUTHERAN SERVICES,
2484,15107095005,Golden Gate OB/GYN,
2485,14156661250,Golden Gate OB/GYN,
2486,14152506937,Golden Gate OB/GYN,
2487,14153362313,Golden Gate OB/GYN,
2488,14158312174,Golden Gate OB/GYN,
2489,14153533323,Golden Gate OB/GYN,
2490,14158312195,Golden Gate OB/GYN,
2491,14158312171,Golden Gate OB/GYN,
2492,19253398426,Golden Gate OB/GYN,
2493,14158312178,Golden Gate OB/GYN,
2494,14158312173,Golden Gate OB/GYN,
2495,14158312196,Golden Gate OB/GYN,
2496,14158312163,Golden Gate OB/GYN,
2497,14153533308,Golden Gate OB/GYN,
2498,415353,Golden Gate OB/GYN,
2499,14153533393,Golden Gate OB/GYN,
2500,14153785852,Golden Gate OB/GYN,
2501,15102690576,Golden Gate OB/GYN,
2502,14158312192,Golden Gate OB/GYN,
2503,14158312168,Golden Gate OB/GYN,
2504,15107055005,Golden Gate OB/GYN,
2505,14156008011,Golden Gate OB/GYN,
2506,14153533305,Golden Gate OB/GYN,
2507,14158312161,Golden Gate OB/GYN,
2508,14158312194,Golden Gate OB/GYN,
2509,15305741249,Golden Gate OB/GYN,
2510,14157860925,Golden Gate OB/GYN,
2511,16502199684,Golden Gate OB/GYN,
2512,14158312180,Golden Gate OB/GYN,
2513,14154637671,Golden Gate OB/GYN,
2514,14158312165,Golden Gate OB/GYN,
2515,14152137201,Golden Gate OB/GYN,
2516,14152137205,Golden Gate OB/GYN,
2517,14158312162,Golden Gate OB/GYN,
2518,14158312172,Golden Gate OB/GYN,
2519,14158312187,Golden Gate OB/GYN,
2520,13017756739,Golden Gate OB/GYN,
2521,14157201883,Golden Gate OB/GYN,
2522,12293431120,Golden Minds Psychiatry,
2523,16269864899,Golden Springs Medical Clinic,
2524,16269864866,Golden Springs Medical Clinic,
2525,16269864855,Golden Springs Medical Clinic,
2526,16265124261,Golden Springs Medical Clinic,
2527,14699253133,"Gonzalo Gonzalez, DO",
2528,14693671609,"Gonzalo Gonzalez, DO",
2529,14699253132,"Gonzalo Gonzalez, DO",
2530,14699253115,"Gonzalo Gonzalez, DO",
2531,12546292747,"Gonzalo Gonzalez, DO",
2532,14695567942,"Gonzalo Gonzalez, DO",
2533,14697324252,"Gonzalo Gonzalez, DO",
2534,17205005488,Goodness Health,
2535,13038197298,Goodness Health,
2536,15207804986,Goodness Health,
2537,17036630272,Goodness Health,
2538,17205238440,Goodness Health,
2539,19999999999,Goodness Health,
2540,17192504189,Goodness Health,
2541,15132933030,Goodness Health,
2542,18045486604,Goodness Health,
2543,19705764205,Goodness Health,
2544,19702756964,Goodness Health,
2545,15207804386,Goodness Health,
2546,17207677367,Goodness Health,
2547,13035943017,Goodness Health,
2548,17248220350,Gordon K. McClain DC,
2549,17243398611,Gordon K. McClain DC,
2550,13174290120,Grace Divine LLC,
2551,13175091908,Grace Divine LLC,
2552,13407198761,Graham Urological Center | Don't make changes without office manager/executive staff's approval,
2553,14109714711,Graham Urological Center | Don't make changes without office manager/executive staff's approval,
2554,13406909441,Graham Urological Center | Don't make changes without office manager/executive staff's approval,
2555,13407767714,Graham Urological Center | Don't make changes without office manager/executive staff's approval,
2556,340719876,Graham Urological Center | Don't make changes without office manager/executive staff's approval,
2557,13407198763,Graham Urological Center | Don't make changes without office manager/executive staff's approval,
2558,12129828383,Gramercy GYN,
2559,19196932141,Granville Vance Health District,
2560,19196902117,Granville Vance Health District,
2561,12527671988,Granville Vance Health District,
2562,19196034676,Granville Vance Health District,
2563,17182134870,Granville Vance Health District,
2564,19199612607,Granville Vance Health District,
2565,12524325396,Granville Vance Health District,
2566,19196392141,Granville Vance Health District,
2567,12525721731,Granville Vance Health District,
2568,19197812904,Granville Vance Health District,
2569,12524927150,Granville Vance Health District,
2570,19196905263,Granville Vance Health District,
2571,12524927915,Granville Vance Health District,
2572,16106374825,GrayHawk Home Care,
2573,16706374825,GrayHawk Home Care,
2574,12676200090,GrayHawk Home Care,
2575,12677694724,GrayHawk Home Care,
2576,12677684724,GrayHawk Home Care,
2577,12677684700,GrayHawk Home Care,
2578,16104202001,GrayHawk Home Care,
2579,12672485420,GrayHawk Home Care,
2580,26777684724,GrayHawk Home Care,
2581,12672485424,GrayHawk Home Care,
2582,14074635973,GrayHawk Home Care,
2583,12677677961,GrayHawk Home Care,
2584,14844833625,GrayHawk Home Care,
2585,12677684721,GrayHawk Home Care,
2586,12677864724,GrayHawk Home Care,
2587,12677604724,GrayHawk Home Care,
2588,26776844724,GrayHawk Home Care,
2589,15166849535,Great Neck Medical Psychiatry,
2590,51622634413,Great Neck Medical Psychiatry,
2591,15162634413,Great Neck Medical Psychiatry,
2592,15164727450,Great Neck Medical Psychiatry,
2593,15466849535,Great Neck Medical Psychiatry,
2594,15166435470,Great Neck Medical Psychiatry,
2595,15166849539,Great Neck Medical Psychiatry,
2596,12122532118,Greater NY Gastroenterology PC,
2597,12122538833,Greater NY Gastroenterology PC,
2598,15162485107,"Gregory A. Martocci, DO. PC",
2599,516777331,"Gregory A. Martocci, DO. PC",
2600,15167773317,"Gregory A. Martocci, DO. PC",
2601,12153337505,Gregory DeRusso,
2602,16106591227,Gregory DeRusso,
2603,16106591224,Gregory DeRusso,
2604,16603594196,Grundy County  Health Department,
2605,16603591886,Grundy County  Health Department,
2606,16603581183,Grundy County  Health Department,
2607,13366415942,Guilford County Department of Health,
2608,13366413273,Guilford County Department of Health,
